AgentID,longitude,latitude,mode,food_consumed,visit_water_source,target_present,target_lon,target_lat,target_name
bull_0,8571307.360406002,1042613.1266485305,TargetedWalk,0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,RandomWalk,10.0,True,False,,,
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,ForagingMode,10.0,True,False,,,food
bull_0,8571307.360406002,1042613.1266485305,Thermoregulation,10.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571338.3690629,1042613.1266485305,Thermoregulation,24.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571369.377719799,1042613.1266485305,Thermoregulation,24.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571400.386376698,1042582.1179916316,Thermoregulation,41.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571431.395033596,1042582.1179916316,Thermoregulation,45.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571462.403690495,1042582.1179916316,Thermoregulation,72.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571493.412347393,1042551.1093347328,Thermoregulation,80.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571524.421004292,1042551.1093347328,Thermoregulation,99.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571555.42966119,1042520.1006778339,Thermoregulation,104.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571586.438318089,1042520.1006778339,Thermoregulation,113.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571617.446974987,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571586.438318089,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571617.446974987,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571586.438318089,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571617.446974987,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571586.438318089,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
bull_0,8571617.446974987,1042520.1006778339,Thermoregulation,132.0,True,True,8571602.42184362,1042515.8481429267,thermoregulation
