AgentID,longitude,latitude,mode,food_consumed,visit_water_source,target_present,target_lon,target_lat,target_name
bull_0,8571305.360406002,1042612.1266485305,RandomWalk,0,True,False,,,
bull_0,8571305.360406002,1042612.1266485305,RandomWalk,6.0,True,False,,,
bull_0,8571305.360406002,1042612.1266485305,ForagingMode,6.0,True,True,8571633.430500519,1042701.9000843196,food
bull_0,8571336.3690629,1042612.1266485305,ForagingMode,6.0,True,True,8571633.430500519,1042701.9000843196,food
bull_0,8571367.377719799,1042612.1266485305,ForagingMode,21.0,True,True,8571633.430500519,1042701.9000843196,food
bull_0,8571398.386376698,1042612.1266485305,ForagingMode,43.0,True,True,8571633.430500519,1042701.9000843196,food
bull_0,8571429.395033596,1042612.1266485305,ForagingMode,64.0,True,True,8571633.430500519,1042701.9000843196,food
bull_0,8571460.403690495,1042643.1353054293,ForagingMode,88.0,True,True,8571633.430500519,1042701.9000843196,food
bull_0,8571460.403690495,1042643.1353054293,RandomWalk,88.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571460.403690495,1042643.1353054293,RandomWalk,88.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571460.403690495,1042643.1353054293,RandomWalk,88.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571460.403690495,1042643.1353054293,RandomWalk,88.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571460.403690495,1042643.1353054293,RandomWalk,88.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571460.403690495,1042643.1353054293,RandomWalk,88.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571491.412347393,1042643.1353054293,ForagingMode,114.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571522.421004292,1042643.1353054293,ForagingMode,114.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571553.42966119,1042674.1439623282,ForagingMode,140.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571584.438318089,1042674.1439623282,ForagingMode,152.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571615.446974987,1042705.1526192271,ForagingMode,152.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571646.455631886,1042705.1526192271,ForagingMode,178.0,True,True,8571633.430500519,1042701.9000843196,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,RandomWalk,178.0,True,False,,,
bull_0,8571646.455631886,1042705.1526192271,ForagingMode,178.0,True,True,8571633.430500519,1042794.9260550161,food
bull_0,8571646.455631886,1042736.1612761259,ForagingMode,180.0,True,True,8571633.430500519,1042794.9260550161,food
bull_0,8571646.455631886,1042767.1699330248,ForagingMode,189.0,True,True,8571633.430500519,1042794.9260550161,food
bull_0,8571615.446974987,1042798.1785899237,ForagingMode,208.0,True,True,8571633.430500519,1042794.9260550161,food
bull_0,8571646.455631886,1042798.1785899237,ForagingMode,214.0,True,True,8571633.430500519,1042794.9260550161,food
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,food
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
bull_0,8571646.455631886,1042798.1785899237,RandomWalk,214.0,True,False,,,
