boundary_patch_id,reward,penalty
1,0.0,-0.0
2,0.0,-0.0
3,0.0,-0.0
4,0.0,-0.0
5,0.0,-0.0
6,0.0,-0.0
7,0.0,-0.0
8,0.0,-0.0
9,0.0,-0.0
10,0.0,-0.0
11,0.0,-0.0
12,0.0,-0.0
13,0.0,-0.0
14,0.0,-0.0
15,0.009903438530381536,-0.009903438530381536
16,0.0012982807348092323,-0.0012982807348092323
17,0.015480746585021197,-0.015480746585021197
18,0.011905322656617994,-0.011905322656617994
19,0.0,-0.0
20,0.0,-0.0
21,0.008672868582195008,-0.008672868582195008
22,0.0,-0.0
23,0.013159444182760245,-0.013159444182760245
24,0.0,-0.0
25,0.0006044905008635578,-0.0006044905008635578
26,0.04025455330507144,-0.04025455330507144
27,0.0010892604804521903,-0.0010892604804521903
28,0.024265975820379964,-0.024265975820379964
29,0.0008404969382948658,-0.0008404969382948658
30,0.0658830860417648,-0.0658830860417648
31,0.3789188844402575,-0.3789188844402575
32,0.0,-0.0
33,0.004420827445438844,-0.004420827445438844
34,0.0,-0.0
35,0.0,-0.0
36,0.000908698382791647,-0.000908698382791647
37,0.0004769194536033914,-0.0004769194536033914
38,0.02740618621447637,-0.02740618621447637
39,0.024942593028732925,-0.024942593028732925
40,0.1388758046789135,-0.1388758046789135
41,0.055297142408541375,-0.055297142408541375
42,0.0,-0.0
43,0.002490579368817711,-0.002490579368817711
44,0.0,-0.0
45,0.0,-0.0
46,0.0,-0.0
47,0.0,-0.0
48,0.0,-0.0
49,5.8878944889307586e-05,-5.8878944889307586e-05
50,0.0,-0.0
51,0.0,-0.0
52,0.0,-0.0
53,7.556131260794473e-05,-7.556131260794473e-05
54,0.0,-0.0
55,0.0,-0.0
56,0.44555071439786464,-0.44555071439786464
57,0.0,-0.0
58,0.0,-0.0
59,0.0,-0.0
60,0.0,-0.0
61,0.0,-0.0
62,0.0,-0.0
63,0.0009656146961846444,-0.0009656146961846444
64,0.0,-0.0
65,0.0024287564766839378,-0.0024287564766839378
66,0.033723406343224994,-0.033723406343224994
67,0.0,-0.0
68,0.0,-0.0
69,0.0,-0.0
