boundary_patch_id,reward,penalty
0,0.0,-0.0
1,0.0,-0.0
2,0.0,-0.0
3,0.0,-0.0
4,0.0,-0.0
5,0.0,-0.0
6,0.0,-0.0
7,0.0,-0.0
8,0.0,-0.0
9,0.0,-0.0
10,0.0,-0.0
11,0.0,-0.0
12,0.0,-0.0
13,0.0,-0.0
14,0.0,-0.0
15,0.0,-0.0
16,0.0,-0.0
17,0.0,-0.0
18,0.0,-0.0
19,0.0,-0.0
20,0.0,-0.0
21,0.0,-0.0
22,0.0,-0.0
23,0.0,-0.0
24,0.0,-0.0
25,0.0,-0.0
26,0.05418088737201365,-0.05418088737201365
27,0.0,-0.0
28,0.0,-0.0
29,0.016851535836177475,-0.016851535836177475
30,0.0,-0.0
31,0.004266211604095563,-0.004266211604095563
32,0.14611774744027303,-0.14611774744027303
33,0.12947952218430034,-0.12947952218430034
34,0.0,-0.0
35,0.0,-0.0
36,0.05802047781569966,-0.05802047781569966
37,0.07273890784982935,-0.07273890784982935
38,0.0,-0.0
39,0.0,-0.0
40,0.06143344709897611,-0.06143344709897611
41,0.07657849829351536,-0.07657849829351536
42,0.0,-0.0
43,0.0021331058020477816,-0.0021331058020477816
44,0.0,-0.0
45,0.0,-0.0
46,0.026450511945392493,-0.026450511945392493
47,0.0439419795221843,-0.0439419795221843
48,0.14185153583617746,-0.14185153583617746
49,0.0,-0.0
50,0.004266211604095563,-0.004266211604095563
51,0.04906143344709898,-0.04906143344709898
52,0.012585324232081911,-0.012585324232081911
53,0.010665529010238909,-0.010665529010238909
54,0.003626279863481229,-0.003626279863481229
55,0.0038395904436860067,-0.0038395904436860067
56,0.0,-0.0
57,0.008959044368600682,-0.008959044368600682
58,0.0014931740614334472,-0.0014931740614334472
59,0.015784982935153583,-0.015784982935153583
60,0.3916382252559727,-0.3916382252559727
61,0.13843856655290102,-0.13843856655290102
62,0.00469283276450512,-0.00469283276450512
63,0.03093003412969283,-0.03093003412969283
64,0.05418088737201365,-0.05418088737201365
65,0.11326791808873721,-0.11326791808873721
66,0.03839590443686007,-0.03839590443686007
67,0.13139931740614336,-0.13139931740614336
68,0.05418088737201365,-0.05418088737201365
69,0.123080204778157,-0.123080204778157
70,0.0,-0.0
71,0.0,-0.0
72,0.023890784982935155,-0.023890784982935155
73,0.2811433447098976,-0.2811433447098976
74,0.024104095563139933,-0.024104095563139933
75,0.0,-0.0
76,0.0,-0.0
77,0.2713310580204778,-0.2713310580204778
78,0.0,-0.0
79,0.0,-0.0
80,0.0,-0.0
81,0.011732081911262798,-0.011732081911262798
82,0.0,-0.0
83,0.0,-0.0
84,0.004266211604095563,-0.004266211604095563
85,0.0,-0.0
86,0.0,-0.0
87,0.0,-0.0
88,0.0,-0.0
89,0.0,-0.0
90,0.00917235494880546,-0.00917235494880546
91,0.0,-0.0
92,0.0,-0.0
93,0.0,-0.0
94,0.15017064846416384,-0.15017064846416384
95,0.0,-0.0
96,0.0,-0.0
97,0.016638225255972697,-0.016638225255972697
98,0.0,-0.0
99,0.0,-0.0
100,0.0,-0.0
101,0.0,-0.0
102,0.0,-0.0
103,0.0,-0.0
104,0.0,-0.0
105,0.5,-0.5
106,0.0,-0.0
107,0.0,-0.0
108,0.0,-0.0
109,0.005546075085324232,-0.005546075085324232
110,0.0,-0.0
111,0.0,-0.0
112,0.015784982935153583,-0.015784982935153583
113,0.0,-0.0
114,0.0,-0.0
115,0.11753412969283276,-0.11753412969283276
116,0.0,-0.0
117,0.0,-0.0
118,0.0,-0.0
119,0.002559726962457338,-0.002559726962457338
120,0.0017064846416382253,-0.0017064846416382253
121,0.0,-0.0
122,0.0,-0.0
123,0.0,-0.0
124,0.0,-0.0
125,0.0,-0.0
126,0.0,-0.0
127,0.08873720136518772,-0.08873720136518772
128,0.0014931740614334472,-0.0014931740614334472
129,0.0,-0.0
130,0.0,-0.0
131,0.0,-0.0
132,0.0,-0.0
133,0.0,-0.0
134,0.0,-0.0
135,0.02069112627986348,-0.02069112627986348
136,0.001279863481228669,-0.001279863481228669
137,0.0,-0.0
138,0.0,-0.0
139,0.0,-0.0
140,0.001279863481228669,-0.001279863481228669
141,0.0,-0.0
142,0.0,-0.0
143,0.0,-0.0
144,0.0,-0.0
145,0.020477815699658702,-0.020477815699658702
146,0.0,-0.0
147,0.03583617747440273,-0.03583617747440273
148,0.0,-0.0
149,0.0,-0.0
150,0.0,-0.0
151,0.0,-0.0
152,0.0,-0.0
153,0.04991467576791809,-0.04991467576791809
154,0.0,-0.0
155,0.0,-0.0
156,0.0,-0.0
157,0.0,-0.0
158,0.0,-0.0
159,0.0,-0.0
160,0.0,-0.0
161,0.0,-0.0
162,0.0,-0.0
163,0.0,-0.0
164,0.0,-0.0
165,0.0,-0.0
166,0.0,-0.0
167,0.0,-0.0
168,0.0,-0.0
169,0.0,-0.0
170,0.0,-0.0
171,0.0,-0.0
172,0.0,-0.0
173,0.0,-0.0
174,0.0,-0.0
175,0.0,-0.0
176,0.0,-0.0
177,0.0,-0.0
178,0.0,-0.0
179,0.006186006825938567,-0.006186006825938567
180,0.0,-0.0
181,0.0,-0.0
182,0.0,-0.0
183,0.0,-0.0
184,0.0,-0.0
185,0.0,-0.0
186,0.0,-0.0
187,0.0,-0.0
188,0.0,-0.0
189,0.0,-0.0
190,0.0,-0.0
191,0.0,-0.0
192,0.0,-0.0
193,0.001279863481228669,-0.001279863481228669
194,0.0,-0.0
195,0.0,-0.0
196,0.0,-0.0
197,0.0,-0.0
198,0.0,-0.0
199,0.0,-0.0
200,0.0,-0.0
201,0.012798634812286689,-0.012798634812286689
202,0.00469283276450512,-0.00469283276450512
203,0.0,-0.0
204,0.0,-0.0
205,0.0,-0.0
206,0.013225255972696246,-0.013225255972696246
207,0.0,-0.0
208,0.0,-0.0
209,0.0,-0.0
210,0.0,-0.0
211,0.008959044368600682,-0.008959044368600682
212,0.0,-0.0
213,0.0,-0.0
214,0.0,-0.0
215,0.0,-0.0
216,0.0,-0.0
217,0.0,-0.0
218,0.31313993174061433,-0.31313993174061433
219,0.28668941979522183,-0.28668941979522183
220,0.0,-0.0
221,0.0,-0.0
222,0.0,-0.0
223,0.0,-0.0
224,0.0019197952218430034,-0.0019197952218430034
225,0.05866040955631399,-0.05866040955631399
226,0.0014931740614334472,-0.0014931740614334472
227,0.0,-0.0
228,0.008105802047781569,-0.008105802047781569
229,0.0,-0.0
230,0.0,-0.0
231,0.0,-0.0
232,0.0,-0.0
233,0.025810580204778156,-0.025810580204778156
234,0.0,-0.0
235,0.005546075085324232,-0.005546075085324232
236,0.0,-0.0
237,0.0,-0.0
238,0.0,-0.0
239,0.0,-0.0
240,0.0,-0.0
241,0.2011518771331058,-0.2011518771331058
242,0.0,-0.0
243,0.0,-0.0
244,0.0,-0.0
245,0.003626279863481229,-0.003626279863481229
246,0.38822525597269625,-0.38822525597269625
247,0.0,-0.0
248,0.0,-0.0
249,0.0,-0.0
250,0.0,-0.0
251,0.0,-0.0
252,0.005119453924914676,-0.005119453924914676
253,0.0,-0.0
254,0.0,-0.0
255,0.0,-0.0
256,0.01386518771331058,-0.01386518771331058
257,0.0,-0.0
258,0.0,-0.0
259,0.008959044368600682,-0.008959044368600682
260,0.0,-0.0
261,0.00575938566552901,-0.00575938566552901
262,0.0,-0.0
263,0.001279863481228669,-0.001279863481228669
264,0.0,-0.0
265,0.0,-0.0
266,0.005546075085324232,-0.005546075085324232
267,0.0017064846416382253,-0.0017064846416382253
268,0.0,-0.0
269,0.0,-0.0
270,0.0063993174061433445,-0.0063993174061433445
271,0.0,-0.0
272,0.0,-0.0
273,0.0,-0.0
274,0.0,-0.0
275,0.023250853242320818,-0.023250853242320818
276,0.0,-0.0
277,0.0,-0.0
278,0.023250853242320818,-0.023250853242320818
279,0.0,-0.0
280,0.0,-0.0
281,0.0,-0.0
282,0.0,-0.0
283,0.0595136518771331,-0.0595136518771331
284,0.003626279863481229,-0.003626279863481229
285,0.0,-0.0
286,0.0,-0.0
287,0.0,-0.0
288,0.0,-0.0
289,0.001279863481228669,-0.001279863481228669
290,0.0,-0.0
291,0.001279863481228669,-0.001279863481228669
292,0.0,-0.0
293,0.0,-0.0
294,0.0,-0.0
295,0.0040529010238907846,-0.0040529010238907846
296,0.0,-0.0
297,0.0,-0.0
298,0.0,-0.0
299,0.0,-0.0
300,0.0,-0.0
301,0.0,-0.0
302,0.0,-0.0
303,0.0,-0.0
304,0.0,-0.0
305,0.0031996587030716723,-0.0031996587030716723
