boundary_patch_id,reward,penalty
1,0.0,-0.0
2,0.0,-0.0
3,0.0,-0.0
4,0.0,-0.0
5,0.0,-0.0
6,0.0,-0.0
7,0.0,-0.0
8,0.0,-0.0
9,0.0,-0.0
10,0.0,-0.0
11,0.0,-0.0
12,0.0,-0.0
13,0.0,-0.0
14,0.0,-0.0
15,0.0,-0.0
16,0.0,-0.0
17,0.0,-0.0
18,0.0,-0.0
19,0.0,-0.0
20,0.0,-0.0
21,0.0,-0.0
22,0.0,-0.0
23,0.0,-0.0
24,0.0,-0.0
25,0.0,-0.0
26,0.0,-0.0
27,0.0,-0.0
28,0.0,-0.0
29,0.0,-0.0
30,0.0,-0.0
31,0.0,-0.0
32,0.0,-0.0
33,0.0,-0.0
34,0.0,-0.0
35,0.0,-0.0
36,0.0,-0.0
37,0.0,-0.0
38,0.0,-0.0
39,0.0,-0.0
40,0.0,-0.0
41,0.0,-0.0
42,0.019099890230515917,-0.019099890230515917
43,0.0,-0.0
44,0.0,-0.0
45,0.0,-0.0
46,0.0025038797834891556,-0.0025038797834891556
47,0.0,-0.0
48,0.0,-0.0
49,0.0,-0.0
50,0.016775805291646163,-0.016775805291646163
51,0.00977705439267194,-0.00977705439267194
52,0.0,-0.0
53,0.0001362655664483894,-0.0001362655664483894
54,0.010095007381051516,-0.010095007381051516
55,0.0,-0.0
56,0.00876074037624437,-0.00876074037624437
57,0.0,-0.0
58,0.002370453083008441,-0.002370453083008441
59,0.0,-0.0
60,0.0,-0.0
61,0.0,-0.0
62,0.0205761005337068,-0.0205761005337068
63,0.0,-0.0
64,0.0002469813391877058,-0.0002469813391877058
65,0.0,-0.0
66,0.006709186570271396,-0.006709186570271396
67,0.0,-0.0
68,0.0,-0.0
69,0.0,-0.0
70,0.0,-0.0
71,0.0,-0.0
72,0.0,-0.0
73,0.0,-0.0
74,0.0002517127824671638,-0.0002517127824671638
75,0.0021433438055944586,-0.0021433438055944586
76,0.05393277565388546,-0.05393277565388546
77,0.0,-0.0
78,0.043874673530413716,-0.043874673530413716
79,0.0,-0.0
80,0.0,-0.0
