AgentID,longitude,latitude,mode,fitness,daily_dry_matter_intake,food_consumed,visit_water_source,target_present,target_lon,target_lat,distance_to_target,target_name,num_days_water_source_visit,num_days_food_depreceation,num_thermoregulation_steps,num_steps_thermoregulated
bull_0,8572585.0,1045848.0,RandomWalk,1,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572592.4336176,1045854.7800091862,RandomWalk,0.999652778,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572595.561448956,1045853.9266047818,RandomWalk,0.9993055559999999,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572593.508491522,1045853.1349685173,RandomWalk,0.9989583339999999,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572594.608079277,1045854.2519760358,RandomWalk,0.9986111119999999,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572588.565349566,1045851.7168785265,RandomWalk,0.9982638899999998,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572588.2977637,1045852.9849403477,RandomWalk,0.9979166679999998,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572590.578147713,1045853.0110054709,RandomWalk,0.9975694459999997,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572584.806287192,1045854.3626137456,RandomWalk,0.9972222239999997,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572587.754136479,1045853.6564170659,RandomWalk,0.9968750019999997,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572588.390645081,1045851.4496704045,RandomWalk,0.9965277799999996,68.81168429602319,0,False,False,,,,,0,0,0,0
bull_0,8572596.980913434,1045847.7826575337,RandomWalk,0.9961805579999996,68.81168429602319,25.0,False,False,,,,,0,0,0,0
bull_0,8572596.980913434,1045847.7826575337,ForagingMode,0.9958333359999996,68.81168429602319,25.0,False,True,8572811.759462673,1045213.6012931241,,food:foraging,0,0,0,0
bull_0,8572619.515190965,1045795.2031081194,ForagingMode,0.9954861139999995,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,669.5639089568173,food:foraging,0,0,0,0
bull_0,8572618.554615103,1045755.7499996112,ForagingMode,0.9951388919999995,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,612.5508396946349,food:foraging,0,0,0,0
bull_0,8572627.922365125,1045747.2737465601,ForagingMode,0.9947916699999995,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,575.5461172402296,food:foraging,0,0,0,0
bull_0,8572629.497470824,1045735.9098366876,ForagingMode,0.9944444479999994,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,564.44872751314,food:foraging,0,0,0,0
bull_0,8572647.869534235,1045696.1281923626,ForagingMode,0.9940972259999994,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,553.1958499050957,food:foraging,0,0,0,0
bull_0,8572654.828035017,1045689.221089962,ForagingMode,0.9937500039999994,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,509.5999579395844,food:foraging,0,0,0,0
bull_0,8572655.197425848,1045663.978057394,ForagingMode,0.9934027819999993,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,500.84095692166267,food:foraging,0,0,0,0
bull_0,8572661.38610468,1045657.3770316098,ForagingMode,0.9930555599999993,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,476.8132770478616,food:foraging,0,0,0,0
bull_0,8572704.669442646,1045577.0345741214,ForagingMode,0.9927083379999992,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,468.5606181300736,food:foraging,0,0,0,0
bull_0,8572708.07132736,1045573.5458392962,ForagingMode,0.9923611159999992,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,378.8825967576019,food:foraging,0,0,0,0
bull_0,8572726.222580187,1045540.6711329583,ForagingMode,0.9920138939999992,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,374.58150745019475,food:foraging,0,0,0,0
bull_0,8572731.681480963,1045518.1548538584,ForagingMode,0.9916666719999991,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,338.0698720598649,food:foraging,0,0,0,0
bull_0,8572731.88001453,1045517.6563895679,ForagingMode,0.9913194499999991,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,314.90531038827163,food:foraging,0,0,0,0
bull_0,8572739.39216563,1045463.8025074294,ForagingMode,0.9909722279999991,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,314.3727531278212,food:foraging,0,0,0,0
bull_0,8572747.99992538,1045429.2761368294,ForagingMode,0.990625005999999,68.81168429602319,37.0,False,True,8572811.759462673,1045213.6012931241,260.45666303873935,food:foraging,0,0,0,0
bull_0,8572758.722734636,1045394.669407608,ForagingMode,0.990277783999999,68.81168429602319,53.0,False,True,8572811.759462673,1045213.6012931241,224.9020160048818,food:foraging,0,0,0,0
bull_0,8572765.316665545,1045364.8442068307,ForagingMode,0.989930561999999,68.81168429602319,53.0,False,True,8572811.759462673,1045213.6012931241,188.67579760971185,food:foraging,0,0,0,0
bull_0,8572783.426029917,1045206.3034315846,ForagingMode,0.9895833399999989,68.81168429602319,53.0,False,True,8572811.759462673,1045213.6012931241,158.21299678451862,food:foraging,0,0,0,0
bull_0,8572783.426029917,1045206.3034315846,RandomWalk,0.9892361179999989,68.81168429602319,53.0,False,False,,,,food:foraging,0,0,0,0
bull_0,8572783.426029917,1045206.3034315846,ForagingMode,0.9888888959999989,68.81168429602319,53.0,False,True,8572284.612295393,1045337.6359207194,,food:foraging,0,0,0,0
