AgentID,longitude,latitude,mode,fitness,daily_dry_matter_intake,food_consumed,visit_water_source,target_present,target_lon,target_lat,distance_to_target,target_name,num_days_water_source_visit,num_days_food_depreceation,num_thermoregulation_steps,num_steps_thermoregulated
bull_0,8572580.0,1045841.0,RandomWalk,1,70.77318414046127,0,False,False,,,,,0,0,0,0
bull_0,8572583.605429966,1045831.6070201785,RandomWalk,0.999652778,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572583.26051181,1045834.8307849872,RandomWalk,0.9993055559999999,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572583.271312391,1045837.031058958,RandomWalk,0.9989583339999999,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572581.830444587,1045837.6480670611,RandomWalk,0.9986111119999999,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572581.67134478,1045844.1990966751,RandomWalk,0.9982638899999998,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572580.587948265,1045843.4878759143,RandomWalk,0.9979166679999998,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572579.781348357,1045841.3547497515,RandomWalk,0.9975694459999997,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572580.625671586,1045835.4871832125,RandomWalk,0.9972222239999997,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572578.893953035,1045832.9992764558,RandomWalk,0.9968750019999997,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572580.717090782,1045834.3960737861,RandomWalk,0.9965277799999996,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572574.17222391,1045827.7324102753,RandomWalk,0.9961805579999996,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572569.904359212,1045827.0621569067,RandomWalk,0.9958333359999996,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572570.74929181,1045828.3605761864,RandomWalk,0.9954861139999995,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572570.679833813,1045832.1260594316,RandomWalk,0.9951388919999995,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572570.898300214,1045825.0049466009,RandomWalk,0.9947916699999995,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572571.170264926,1045818.9929234412,RandomWalk,0.9944444479999994,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572571.69254477,1045819.8287351432,RandomWalk,0.9940972259999994,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572576.397739576,1045812.9969420396,RandomWalk,0.9937500039999994,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572572.924488977,1045813.7844543547,RandomWalk,0.9934027819999993,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572577.46599478,1045818.3078424023,RandomWalk,0.9930555599999993,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572560.167323433,1045828.4474966656,RandomWalk,0.9927083379999992,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572561.583067002,1045828.8707593743,RandomWalk,0.9923611159999992,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572558.141797507,1045826.9765846145,RandomWalk,0.9920138939999992,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572556.45693424,1045823.8821073608,RandomWalk,0.9916666719999991,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572556.776186125,1045822.3266497141,RandomWalk,0.9913194499999991,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572549.937720722,1045814.8591164764,RandomWalk,0.9909722279999991,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572550.148701858,1045813.4335645773,RandomWalk,0.990625005999999,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572536.557301754,1045811.8079043207,RandomWalk,0.990277783999999,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572535.8996725,1045811.0744376038,RandomWalk,0.989930561999999,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572528.318926558,1045814.5533406716,RandomWalk,0.9895833399999989,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572530.681859553,1045812.8309487608,RandomWalk,0.9892361179999989,70.77318414046127,25.0,False,False,,,,,0,0,0,0
bull_0,8572530.681859553,1045812.8309487608,ForagingMode,0.9888888959999989,70.77318414046127,25.0,False,True,8572563.690207483,1045120.5753224277,,food:foraging,0,0,0,0
bull_0,8572531.001764324,1045811.980239464,ForagingMode,0.9885416739999988,70.77318414046127,25.0,False,True,8572563.690207483,1045120.5753224277,693.0421366865331,food:foraging,0,0,0,0
bull_0,8572534.335251141,1045797.110290679,ForagingMode,0.9881944519999988,70.77318414046127,25.0,False,True,8572563.690207483,1045120.5753224277,692.1772125822811,food:foraging,0,0,0,0
bull_0,8572533.876753317,1045794.7969618991,ForagingMode,0.9878472299999987,70.77318414046127,25.0,False,True,8572563.690207483,1045120.5753224277,677.1715268148147,food:foraging,0,0,0,0
bull_0,8572535.087953383,1045788.0290614082,ForagingMode,0.9875000079999987,70.77318414046127,25.0,False,True,8572563.690207483,1045120.5753224277,674.8804791819948,food:foraging,0,0,0,0
bull_0,8572534.259311331,1045786.9117314315,RandomWalk,0.9871527859999987,70.77318414046127,25.0,False,True,8572563.690207483,1045120.5753224277,674.8804791819948,,0,0,0,0
