AgentID,longitude,latitude,mode,fitness,daily_dry_matter_intake,food_consumed,visit_water_source,target_present,target_lon,target_lat,distance_to_target,target_name,num_days_water_source_visit,num_days_food_depreceation,num_thermoregulation_steps,num_steps_thermoregulated
bull_0,8572585.0,1045841.0,TargetedWalk,1,71.0505489001505,0,False,False,,,,,0,0,0,0
bull_0,8572589.945058536,1045849.7620540537,RandomWalk,0.999652778,71.0505489001505,0,False,False,,,,,0,0,0,0
bull_0,8572592.650059158,1045847.9747097353,RandomWalk,0.9993055559999999,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572590.94690986,1045846.581653862,RandomWalk,0.9989583339999999,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572592.340289341,1045847.2994927358,RandomWalk,0.9986111119999999,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572587.391194647,1045843.004406768,RandomWalk,0.9982638899999998,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572587.53291481,1045844.2926219574,RandomWalk,0.9979166679999998,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572589.69115524,1045845.0293911742,RandomWalk,0.9975694459999997,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572584.629867183,1045848.1155833266,RandomWalk,0.9972222239999997,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572587.650838675,1045848.365103697,RandomWalk,0.9968750019999997,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572587.566509502,1045846.0699430015,RandomWalk,0.9965277799999996,71.0505489001505,25.0,False,False,,,,,0,0,0,0
bull_0,8572587.566509502,1045846.0699430015,ForagingMode,0.9961805579999996,71.0505489001505,25.0,False,True,8573090.837374762,1045988.8177155947,,food:foraging,0,0,0,0
bull_0,8572589.918333719,1045845.7736744434,ForagingMode,0.9958333359999996,71.0505489001505,25.0,False,True,8573090.837374762,1045988.8177155947,523.1237811451032,food:foraging,0,0,0,0
bull_0,8572617.787926145,1045857.3166851621,ForagingMode,0.9954861139999995,71.0505489001505,25.0,False,True,8573090.837374762,1045988.8177155947,520.9428791993231,food:foraging,0,0,0,0
bull_0,8572683.503211422,1045880.9541643716,ForagingMode,0.9951388919999995,71.0505489001505,25.0,False,True,8573090.837374762,1045988.8177155947,490.9870689147294,food:foraging,0,0,0,0
bull_0,8572783.224869534,1045875.011649582,ForagingMode,0.9947916699999995,71.0505489001505,25.0,False,True,8573090.837374762,1045988.8177155947,421.373547231187,food:foraging,0,0,0,0
bull_0,8572816.394443508,1045911.4011268021,ForagingMode,0.9944444479999994,71.0505489001505,31.0,False,True,8573090.837374762,1045988.8177155947,327.98974684206433,food:foraging,0,0,0,0
bull_0,8572823.240870304,1045910.86432529,ForagingMode,0.9940972259999994,71.0505489001505,31.0,False,True,8573090.837374762,1045988.8177155947,285.15303038065724,food:foraging,0,0,0,0
bull_0,8572832.096340796,1045914.3928028354,ForagingMode,0.9937500039999994,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,278.7196086710793,food:foraging,0,0,0,0
bull_0,8572836.178991918,1045915.4755378747,ForagingMode,0.9934027819999993,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,269.23222373421083,food:foraging,0,0,0,0
bull_0,8572894.884647103,1045919.6477650824,ForagingMode,0.9930555599999993,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,265.00937150507343,food:foraging,0,0,0,0
bull_0,8572899.492790245,1045924.857519097,ForagingMode,0.9927083379999992,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,207.80267931559482,food:foraging,0,0,0,0
bull_0,8572927.88685197,1045925.5276875645,ForagingMode,0.9923611159999992,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,201.75147275811,food:foraging,0,0,0,0
bull_0,8572945.118159696,1045929.6601234843,ForagingMode,0.9920138939999992,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,174.80989824982305,food:foraging,0,0,0,0
bull_0,8572945.51965015,1045930.7994425176,RandomWalk,0.9916666719999991,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,174.80989824982305,,0,0,0,0
bull_0,8572943.401401866,1045939.20726991,RandomWalk,0.9913194499999991,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,174.80989824982305,,0,0,0,0
bull_0,8572945.412152842,1045940.5890695688,RandomWalk,0.9909722279999991,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,174.80989824982305,,0,0,0,0
bull_0,8572971.851391228,1045935.4175863859,ForagingMode,0.990625005999999,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,153.21389450038285,food:foraging,0,0,0,0
bull_0,8573024.394832458,1045949.4125790303,ForagingMode,0.990277783999999,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,130.419469700729,food:foraging,0,0,0,0
bull_0,8573048.90431202,1045975.2088812145,ForagingMode,0.989930561999999,71.0505489001505,37.0,False,True,8573090.837374762,1045988.8177155947,77.2487942649704,food:foraging,0,0,0,0
bull_0,8573085.099182954,1045973.6165044362,ForagingMode,0.9895833399999989,71.0505489001505,45.0,False,True,8573090.837374762,1045988.8177155947,44.08607630615551,food:foraging,0,0,0,0
bull_0,8573085.099182954,1045973.6165044362,RandomWalk,0.9892361179999989,71.0505489001505,45.0,False,False,,,,food:foraging,0,0,0,0
bull_0,8573088.412714891,1045973.7676979477,RandomWalk,0.9888888959999989,71.0505489001505,45.0,False,False,,,,,0,0,0,0
