AgentID,longitude,latitude,mode,food_consumed,visit_water_source,target_present,target_lon,target_lat,target_name
bull_0,8571315.360406002,1042608.1266485305,TargetedWalk,0,True,False,,,
bull_0,8571315.360406002,1042608.1266485305,RandomWalk,0,True,False,,,
bull_0,8571315.360406002,1042608.1266485305,ForagingMode,0,True,True,8571664.439157417,1042484.8394860278,food
bull_0,8571346.3690629,1042608.1266485305,ForagingMode,15.0,True,True,8571664.439157417,1042484.8394860278,food
bull_0,8571377.377719799,1042608.1266485305,ForagingMode,37.0,True,True,8571664.439157417,1042484.8394860278,food
bull_0,8571408.386376698,1042577.1179916316,ForagingMode,56.0,True,True,8571664.439157417,1042484.8394860278,food
bull_0,8571439.395033596,1042577.1179916316,ForagingMode,59.0,True,True,8571664.439157417,1042484.8394860278,food
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571439.395033596,1042577.1179916316,RandomWalk,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571470.403690495,1042577.1179916316,ForagingMode,59.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571501.412347393,1042546.1093347328,ForagingMode,86.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571532.421004292,1042546.1093347328,ForagingMode,99.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571563.42966119,1042515.1006778339,ForagingMode,107.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571594.438318089,1042515.1006778339,ForagingMode,123.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571625.446974987,1042484.092020935,ForagingMode,126.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571656.455631886,1042484.092020935,ForagingMode,128.0,True,True,8571664.439157417,1042484.8394860278,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,False,,,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,False,,,
bull_0,8571656.455631886,1042484.092020935,ForagingMode,128.0,True,True,8571726.456471214,1042794.9260550161,food
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042484.092020935,RandomWalk,128.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042515.1006778339,ForagingMode,142.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042546.1093347328,ForagingMode,143.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042577.1179916316,ForagingMode,153.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042608.1266485305,ForagingMode,163.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571656.455631886,1042639.1353054293,ForagingMode,182.0,True,True,8571726.456471214,1042794.9260550161,
bull_0,8571687.464288784,1042670.1439623282,ForagingMode,192.0,True,True,8571726.456471214,1042794.9260550161,
