lat,lon,targetID,defender_reward,defender_penalty,attacker_reward,attacker_penalty
1046830.1647468248,8570089.659255654,,,,,
1046839.222960519,8570091.793729719,,,,,
1046856.9873655634,8570087.375424717,,,,,
1046906.6511889386,8570107.279234484,,,,,
1046906.6511889386,8570107.279234484,,,,,
1046906.6511889386,8570107.279234484,,,,,
1046930.6813572578,8570101.044782963,,,,,
1046977.394792005,8570079.470605716,,,,,
1047127.74909204,8570072.840222154,,,,,
1047142.6038970517,8570061.062264126,,,,,
1047157.2330909538,8570056.744528018,,,,,
1047176.7726364152,8570047.826019969,,,,,
1047258.0315578512,8570052.82427231,,,,,
1047258.2102220784,8570052.710962351,,,,,
1047273.7648146824,8570042.1259988,,,,,
1047277.1930153434,8570028.132620217,,,,,
1047304.7891729288,8569980.131110791,,,,,
1047304.7891729288,8569980.131110791,,,,,
1047304.7891729288,8569980.131110791,,,,,
1047287.2453029656,8570000.877467167,,,,,
1047210.3388723924,8570008.130260535,,,,,
1047190.617028818,8570019.95777421,,,,,
1047101.559356322,8570058.565554382,,,,,
1047040.1385230616,8570111.004634505,,,,,
1047038.7032178,8570111.9851635,,,,,
1047014.6151850448,8570127.260678438,,,,,
1047006.092054982,8570128.102626616,,,,,
1046954.3446904036,8570123.375632798,,,,,
1046915.7063302814,8570126.861509671,,,,,
1046909.1776996972,8570128.876638092,,,,,
1046903.2222296628,8570128.950821413,,,,,
1046845.185471379,8570195.396429624,,,,,
1046845.185471379,8570195.396429624,,,,,
1046845.185471379,8570195.396429624,,,,,
1046766.6122933356,8570297.207615668,,,,,
1046755.4958019964,8570341.659571707,,,,,
1046753.9807919544,8570367.088697726,,,,,
1046843.0487961912,8570431.246098306,,,,,
1046827.9877453314,8570442.832257362,,,,,
1046774.1507238684,8570447.407606555,,,,,
1046778.0465475871,8570450.704109788,,,,,
1046778.17192549,8570446.115408784,,,,,
1046778.374457128,8570447.814025955,,,,,
1046778.224038228,8570447.535905074,,,,,
1046784.254018591,8570454.018350597,,,,,
1046787.7552275228,8570449.96069174,,,,,
1046786.3595538492,8570450.121298078,,,,,
1046786.7632853842,8570451.899034424,,,,,
1046786.7632853842,8570451.899034424,,,,,
1046785.8882855978,8570449.022293253,,,,,
1046785.39258884,8570449.332595503,,,,,
1046782.472843989,8570445.377225552,,,,,
1046781.1021095208,8570440.005074862,,,,,
1046782.0486481228,8570440.255591413,,,,,
1046776.9414630176,8570433.353535034,,,,,
1046776.9414630176,8570433.353535034,,,,,
1046777.245095133,8570432.264944613,,,,,
1046777.8389700232,8570430.461247822,,,,,
1046793.1046604348,8570409.382229567,,,,,
1046788.1293163202,8570354.499563456,,,,,
1046864.3411574828,8570265.871621037,,,,,
1046887.981266356,8570228.838573229,,,,,
1046849.5251072427,8570157.711660473,,,,,
1046928.0234933896,8570193.18610865,,,,,
1046911.7391879169,8570184.553217024,,,,,
1046911.7391879169,8570184.553217024,,,,,
1046898.7824984528,8570200.894013083,,,,,
1046901.3800419832,8570200.434489388,,,,,
1046904.9059825154,8570198.477493554,,,,,
1046905.9890808628,8570199.835822213,,,,,
1046907.2037690032,8570199.982490625,,,,,
1046907.6249287704,8570197.279817756,,,,,
1046908.4988482512,8570197.341595126,,,,,
1046912.8321926992,8570200.35474117,,,,,
1046914.475520342,8570204.551380616,,,,,
1046913.9518514872,8570203.787637144,,,,,
1046914.7902992596,8570209.63044393,,,,,
1046920.9312570196,8570208.557507914,,,,,
1046923.0163527284,8570207.054423401,,,,,
1046929.0769561352,8570202.154030327,,,,,
1046928.9081795076,8570205.221463317,,,,,
1046937.8057942828,8570204.601327918,,,,,
1046936.8797615456,8570212.817018837,,,,,
1046936.8797615456,8570212.817018837,,,,,
1046938.5560407548,8570211.39253772,,,,,
1046948.700257592,8570205.733619284,,,,,
1046974.7948262488,8570191.363878675,,,,,
1046988.964173614,8570185.349259336,,,,,
1047033.0391731354,8570169.876513427,,,,,
1047079.0796848792,8570145.763441468,,,,,
1047084.0845315256,8570147.32545573,,,,,
1047094.2569167214,8570141.629025696,,,,,
1047116.02218012,8570136.866293432,,,,,
1047236.065968939,8570128.21434422,,,,,
1047256.0437212988,8570123.689370606,,,,,
1047288.2436292894,8570114.690572612,,,,,
1047305.3594239914,8570120.531750184,,,,,
1047320.7974958512,8570112.7270345,,,,,
1047341.7352636834,8570110.021242267,,,,,
1047376.7506144056,8570095.52920737,,,,,
1047415.436832776,8570101.391785638,,,,,
1047505.96489722,8570138.140016465,,,,,
1047519.7820824612,8570124.101376688,,,,,
1047560.4071947306,8570082.35860523,,,,,
1047560.4071947306,8570082.35860523,,,,,
1047559.6751292376,8570081.147040974,,,,,
1047559.6751292376,8570081.147040974,,,,,
1047546.7341699682,8570073.432254363,,,,,
1047528.222278438,8570049.036202298,,,,,
1047527.6624935598,8570048.066072727,,,,,
1047529.9369000418,8570050.966563713,,,,,
1047532.1895747684,8570051.332815051,,,,,
1047533.0547401028,8570049.302853579,,,,,
1047531.5998111,8570050.134753428,,,,,
1047521.1153517624,8570044.826527579,,,,,
1047475.019926648,8570015.852529366,,,,,
1047468.8558601614,8570017.788590252,,,,,
1047470.0789819416,8570016.804934818,,,,,
1047460.4326427466,8570006.042772438,,,,,
1047460.4326427466,8570006.042772438,,,,,
1047452.7039289076,8570012.838563759,,,,,
1047448.2694245628,8570010.20159082,,,,,
1047436.6140199573,8570013.231255054,,,,,
1047430.5879748388,8570010.199423932,,,,,
1047429.149107509,8570009.465343738,,,,,
1047429.0937938252,8570007.94355045,,,,,
1047427.971095694,8570011.110420475,,,,,
1047423.4157905164,8570012.291710388,,,,,
1047425.9939512074,8570009.35201231,,,,,
1047425.2512836608,8570007.656528652,,,,,
1047419.831342318,8570007.583917832,,,,,
1047419.7382706216,8570012.438002469,,,,,
1047419.0609845116,8570011.245027833,,,,,
1047413.7287621788,8570010.301951677,,,,,
1047411.944647848,8570021.691870417,,,,,
1047409.7005472285,8570018.123763788,,,,,
1047410.289392808,8570018.193613999,,,,,
1047412.0163024107,8570017.194066504,,,,,
1047414.9607436848,8570017.207247531,,,,,
1047414.9607436848,8570017.207247531,,,,,
1047468.244204478,8570071.092009574,,,,,
1047547.9132515866,8570114.721152732,,,,,
1047576.486472349,8570112.43507813,,,,,
1047664.6212674344,8570103.999011666,,,,,
1047670.0721281396,8570110.33155299,,,,,
1047685.6659109184,8570123.795157036,,,,,
1047702.4813799496,8570134.308565438,,,,,
1047711.4819762117,8570135.34139597,,,,,
1047736.2781608218,8570152.631404717,,,,,
1047816.8831499068,8570176.468439888,,,,,
1047823.027186834,8570189.995573234,,,,,
1047900.4490453606,8570206.478702586,,,,,
1047901.2213268514,8570209.639633823,,,,,
1047917.0832226244,8570221.14996478,,,,,
1047941.3736017416,8570275.180321047,,,,,
1047941.3736017416,8570275.180321047,,,,,
