AgentID,longitude,latitude,mode,ROW,COL,fitness,daily_dry_matter_intake,food_consumed,visit_water_source,target_present,target_lon,target_lat,distance_to_target,target_name,num_days_water_source_visit,num_days_food_depreceation,num_thermoregulation_steps,num_steps_thermoregulated,current_proximity_to_plantations,current_proximity_to_water_sources
bull_0,8570911.0,1049242.0,RandomWalk,,,1,73.95425056038712,0,False,False,,,,,0,0,0,0,47.75981574503821,47.75981574503821
bull_0,8570904.555267368,1049236.6902249968,RandomWalk,74,122,0.9996527777777777,73.95425056038712,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570903.762287287,1049235.0017045145,RandomWalk,75,121,0.9993055555555554,73.95425056038712,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570903.762287287,1049235.0017045145,ForagingMode,75,121,0.9989583333333332,73.95425056038712,0,False,True,8571168.300647035,1049275.7353468696,,food:foraging,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570940.85641935,1049252.9587572482,ForagingMode,75,121,0.9986111111111109,73.95425056038712,0,False,True,8571168.300647035,1049275.7353468696,267.6560729701063,forest:foraging,0,0,0,0,46.8187996428785,98.48857801796105
bull_0,8571005.377379684,1049277.7804330443,ForagingMode,74,122,0.9982638888888886,73.95425056038712,0,False,True,8571168.300647035,1049275.7353468696,228.58182286115468,forest:foraging,0,0,0,0,44.598206241955516,98.79271228182775
bull_0,8571051.612757152,1049258.2372913032,ForagingMode,74,122,0.9979166666666663,73.95425056038712,0,False,True,8571168.300647035,1049275.7353468696,162.93610226692712,forest:foraging,0,0,0,0,44.01136216933077,99.12618221237011
bull_0,8571060.204211894,1049255.5734000455,ForagingMode,74,123,0.9975694444444441,73.95425056038712,0,False,True,8571168.300647035,1049275.7353468696,117.99256584216846,forest:foraging,0,0,0,0,43.08131845707603,98.6154146165801
bull_0,8571162.830967618,1049256.263854852,ForagingMode,74,123,0.9972222222222218,73.95425056038712,0,False,True,8571168.300647035,1049275.7353468696,109.96064473205449,forest:foraging,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571162.830967618,1049256.263854852,RandomWalk,74,123,0.9968749999999995,73.95425056038712,0,False,False,,,,forest:foraging,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571163.216924665,1049257.5554481177,RandomWalk,74,123,0.9965277777777772,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571163.988865959,1049257.8231519975,RandomWalk,74,123,0.996180555555555,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571164.829276023,1049255.4004515687,RandomWalk,74,123,0.9958333333333327,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571164.62747793,1049255.0702040647,RandomWalk,74,123,0.9954861111111104,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571163.60710289,1049254.6967757463,RandomWalk,74,123,0.9951388888888881,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571166.019098395,1049257.5038212794,RandomWalk,74,123,0.9947916666666659,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571162.523371216,1049253.0331828229,RandomWalk,74,123,0.9944444444444436,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571174.094480474,1049254.4888694833,RandomWalk,74,123,0.9940972222222213,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571170.293019442,1049258.1809259036,RandomWalk,74,123,0.993749999999999,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
bull_0,8571170.392593896,1049258.5512027966,RandomWalk,74,123,0.9934027777777767,73.95425056038712,0,False,False,,,,,0,0,0,0,40.311288741492746,97.12878049270464
