boundary_patch_id,reward,penalty
1,0.0,-0.0
2,0.0,-0.0
3,0.0,-0.0
4,0.0,-0.0
5,0.0,-0.0
6,0.0,-0.0
7,0.0,-0.0
8,0.0,-0.0
9,0.0,-0.0
10,0.0,-0.0
11,0.0,-0.0
12,0.0,-0.0
13,0.0,-0.0
14,0.0,-0.0
15,0.0,-0.0
16,0.0,-0.0
17,0.0,-0.0
18,0.0,-0.0
19,0.0,-0.0
20,0.0,-0.0
21,0.0,-0.0
22,0.0,-0.0
23,0.0,-0.0
24,0.0,-0.0
25,0.0,-0.0
26,0.0,-0.0
27,0.0,-0.0
28,0.0,-0.0
29,0.0,-0.0
30,0.0,-0.0
31,0.013331748107636824,-0.013331748107636824
32,0.0,-0.0
33,0.0,-0.0
34,0.0,-0.0
35,0.0017477113304006657,-0.0017477113304006657
36,0.0,-0.0
37,0.0,-0.0
38,0.0,-0.0
39,0.014029247414100582,-0.014029247414100582
40,0.008153344165708926,-0.008153344165708926
41,0.0,-0.0
42,0.034330043990013076,-0.034330043990013076
43,0.0,-0.0
44,0.0,-0.0
45,0.0004108376596784634,-0.0004108376596784634
46,0.0,-0.0
47,0.0116751872547854,-0.0116751872547854
48,0.0,-0.0
49,0.0,-0.0
50,0.0,-0.0
51,0.0,-0.0
52,0.0,-0.0
53,0.0008137491908743841,-0.0008137491908743841
54,0.00017569584802969656,-0.00017569584802969656
55,0.0,-0.0
56,0.0,-0.0
57,0.001496056751079935,-0.001496056751079935
58,0.037645147227836566,-0.037645147227836566
59,0.0,-0.0
60,0.030624578924424366,-0.030624578924424366
61,0.0,-0.0
62,0.0,-0.0
63,0.0,-0.0
64,0.0014663337692703998,-0.0014663337692703998
65,0.00014267031268576865,-0.00014267031268576865
66,0.0,-0.0
67,0.0,-0.0
68,0.0,-0.0
69,0.0,-0.0
70,0.029294970871477827,-0.029294970871477827
71,0.0,-0.0
72,0.0,-0.0
73,0.0011314548408829707,-0.0011314548408829707
74,0.005951201468975812,-0.005951201468975812
75,0.0,-0.0
76,0.0003712070172657499,-0.0003712070172657499
