AgentID,longitude,latitude,mode,ROW,COL,fitness,daily_dry_matter_intake,food_consumed,visit_water_source,target_present,target_lon,target_lat,distance_to_target,target_name,num_days_water_source_visit,num_days_food_depreceation,num_thermoregulation_steps,num_steps_thermoregulated,current_proximity_to_plantations,current_proximity_to_water_sources
bull_0,8570910.0,1049233.0,RandomWalk,,,1,74.05004621286405,0,False,False,,,,,0,0,0,0,47.75981574503821,47.75981574503821
bull_0,8570901.934344841,1049235.1618270404,RandomWalk,75,122,0.9996527777777777,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570902.84819794,1049233.5355455948,RandomWalk,75,121,0.9993055555555554,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570901.089911899,1049234.8099892521,RandomWalk,75,121,0.9989583333333332,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570900.894945573,1049235.0338660504,RandomWalk,75,121,0.9986111111111109,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570899.789642006,1049235.3678669245,RandomWalk,75,121,0.9982638888888886,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570901.041503288,1049236.8956648603,RandomWalk,75,121,0.9979166666666663,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570902.19761567,1049234.760381392,RandomWalk,75,121,0.9975694444444441,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570901.269425627,1049234.0580795377,RandomWalk,75,121,0.9972222222222218,74.05004621286405,0,False,False,,,,,0,0,0,0,48.703182647543684,98.0612053770501
bull_0,8570907.33163212,1049235.7505748721,RandomWalk,75,121,0.9968749999999995,74.05004621286405,0,False,False,,,,,0,0,0,0,47.75981574503821,98.2700361249552
bull_0,8570905.012231806,1049233.1249199423,RandomWalk,75,121,0.9965277777777772,74.05004621286405,0,False,False,,,,,0,0,0,0,47.75981574503821,98.2700361249552
bull_0,8570905.4558433,1049236.0330283688,RandomWalk,75,121,0.996180555555555,74.05004621286405,0,False,False,,,,,0,0,0,0,47.75981574503821,98.2700361249552
bull_0,8570894.123955816,1049220.702177797,RandomWalk,75,121,0.9958333333333327,74.05004621286405,0,False,False,,,,,0,0,0,0,49.040799340956916,97.082439194738
bull_0,8570894.123955816,1049220.702177797,ForagingMode,75,121,0.9954861111111104,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,,food:foraging,0,0,0,0,49.040799340956916,97.082439194738
bull_0,8570900.281895634,1049209.282223598,ForagingMode,75,121,0.9951388888888881,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,554.6172834856609,forest:foraging,0,0,0,0,49.040799340956916,97.082439194738
bull_0,8570919.261288404,1049199.4318403685,ForagingMode,75,121,0.9947916666666659,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,541.8056258737869,forest:foraging,0,0,0,0,48.104053883222775,97.29337079164233
bull_0,8570991.720962962,1049157.4959232847,ForagingMode,75,122,0.9944444444444436,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,522.5109414605668,forest:foraging,0,0,0,0,47.01063709417264,95.80187889597991
bull_0,8571022.259550622,1049132.9664465575,ForagingMode,75,122,0.9940972222222213,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,446.918613614314,forest:foraging,0,0,0,0,46.51881339845203,95.0789145920377
bull_0,8571029.22585423,1049122.7185258078,ForagingMode,75,122,0.993749999999999,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,410.0711930634591,forest:foraging,0,0,0,0,45.617978911828175,95.33624704172071
bull_0,8571031.46272147,1049117.665323029,ForagingMode,75,122,0.9934027777777767,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,397.70658659393564,forest:foraging,0,0,0,0,45.617978911828175,95.33624704172071
bull_0,8571054.458206274,1049101.9154539362,ForagingMode,75,122,0.9930555555555545,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,392.2164043154075,forest:foraging,0,0,0,0,46.06517122512408,94.37160589923221
bull_0,8571126.747492585,1048970.6783175285,ForagingMode,76,123,0.9927083333333322,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,367.17290807943675,forest:foraging,0,0,0,0,45.18849411078001,91.39474820797966
bull_0,8571128.010289337,1048967.6268088394,ForagingMode,77,123,0.9923611111111099,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,217.34528817002575,forest:foraging,0,0,0,0,45.18849411078001,91.39474820797966
bull_0,8571128.787246237,1048959.2556348967,ForagingMode,77,123,0.9920138888888876,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,214.06104304462863,forest:foraging,0,0,0,0,45.18849411078001,91.39474820797966
bull_0,8571164.976656562,1048822.9200720894,ForagingMode,77,123,0.9916666666666654,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,206.36319888046512,forest:foraging,0,0,0,0,46.647615158762406,86.97700845625813
bull_0,8571216.127312072,1048818.116077686,ForagingMode,78,123,0.9913194444444431,74.05004621286405,0,False,True,8571230.317960834,1048779.5968364885,78.3989080724716,forest:foraging,0,0,0,0,44.94441010848846,87.66413177577246
