expected_rewards_attacker_withrangers,expected_penalty_attacker_withrangers,expected_rewards_defender_withrangers,expected_penalty_defender_withrangers,expected_rewards_attacker_withoutrangers,expected_penalty_attacker_withoutrangers,expected_rewards_defender_withoutrangers,expected_penalty_defender_withoutrangers,num_visits_to_target_attacker_withoutrangers,num_visits_to_target_attacker_withrangers,prob_attack_target_withoutrangers,prob_attack_target_withrangers
0.0,-3002.814996469194,7987.279231582781,0.0,0.0,-103.54534470583305,275.42342177871916,0.0,0,0,0.0,0.0
0.0,-6754.762567020043,7142.354383031501,0.0,0.0,-232.9228471386195,246.28808217349774,0.0,0,0,0.0,0.0
0.0,-4869.944721398251,4275.664157921007,0.0,0.0,-167.9291283240781,147.43669510072417,0.0,0,0,0.0,0.0
0.0,-9189.695661403855,2969.331142708759,0.0,0.0,-316.88605728979206,102.3907290589214,0.0,0,0,0.0,0.0
0.0,-4723.745552357837,9278.952273071629,0.0,0.0,-162.88777766751207,319.96387148522706,0.0,0,0,0.0,0.0
0.0,-4292.748427116273,1830.310369652412,0.0,0.0,-148.02580783159547,63.11415067766934,0.0,0,0,0.0,0.0
0.0,-5242.822982817427,1415.981979573786,0.0,0.0,-180.7869994074991,48.8269648128887,0.0,0,0,0.0,0.0
0.0,-6823.524650309452,8486.658328131616,0.0,0.0,-235.29395345894585,292.6433906252326,0.0,0,0,0.0,0.0
0.0,-8834.894257684042,8041.634278597014,0.0,0.0,-304.6515261270332,277.29773374472916,0.0,0,0,0.0,0.0
0.0,-1463.499708711505,5233.760889925082,0.0,0.0,-50.465507196948764,180.47451344569527,0.0,0,0,0.0,0.0
0.0,-1772.1074663377449,8269.558529202724,0.0,0.0,-61.107154011646585,285.15719066215956,0.0,0,0,0.0,0.0
0.0,-9204.918955227382,1602.1238605897097,0.0,0.0,-317.41099845611166,55.24565036516169,0.0,0,0,0.0,0.0
0.0,-3391.199853446615,6041.143507544281,0.0,0.0,-116.9379259809166,208.31529336359858,0.0,0,0,0.0,0.0
0.0,-7313.175323965344,8870.915407974224,0.0,0.0,-252.1784594470792,305.8936347577365,0.0,0,0,0.0,0.0
20.154217490970993,-3442.159253766544,5079.976731731098,-64.91918980562366,0.0,-119.59728134693526,176.5029917648154,0.0,0,7,0.0,0.007543103448275862
32.267554716559424,-2754.7858443217897,2251.549432207888,-46.5724397036808,2.151170314437295,-93.53599252352049,76.44910448898693,-3.104829313578721,1,15,0.03125,0.016163793103448277
0.0,-1279.5971354039787,1460.4304247118055,0.0,0.0,-44.12403915186149,50.35966981764911,0.0,0,0,0.0,0.0
0.0,-8255.57053991614,5183.9738235155655,0.0,0.0,-284.67484620401046,178.75771805226367,0.0,0,0,0.0,0.0
0.0,-342.3428891664279,1466.288634757574,0.0,0.0,-11.804927212635391,50.56167706060521,0.0,0,0,0.0,0.0
0.0,-1066.1264678854532,7189.753629359013,0.0,0.0,-36.76298165122191,247.92253894341505,0.0,0,0,0.0,0.0
0.0,-76.21768183966607,958.6490340920345,0.0,0.0,-2.6281959255057923,33.05686324455245,0.0,0,0,0.0,0.0
0.0,-1919.2640189046876,9042.259859823052,0.0,0.0,-66.18151789326447,311.80206413183254,0.0,0,0,0.0,0.0
0.0,-2662.2941679416313,3905.5883426722075,0.0,0.0,-91.80324717040044,134.67546009214823,0.0,0,0,0.0,0.0
0.0,-2702.498860630379,3879.8606973203587,0.0,0.0,-93.18961588380576,133.78829990760045,0.0,0,0,0.0,0.0
0.0,-6735.958125003491,4003.942354268423,0.0,0.0,-232.27441810357163,138.0669777333915,0.0,0,0,0.0,0.0
0.0,-1589.5129487624104,7927.590771571167,0.0,0.0,-54.81079133663527,273.365199019693,0.0,0,0,0.0,0.0
0.0,-8973.731110976634,4051.2192779334573,0.0,0.0,-309.4390038267783,139.69721648046612,0.0,0,0,0.0,0.0
0.0,-1227.6850574324112,8642.913539965073,0.0,0.0,-42.3339674976696,298.0315013781025,0.0,0,0,0.0,0.0
17.26518902298679,-3798.572568515744,6597.995086423188,-2.4684159292384855,0.0,-131.2681665145855,228.0084695092282,0.0,0,2,0.0,0.0021551724137931034
41.03635882536692,-6937.35804388009,6984.295842640821,-34.2794399710727,0.0,-240.51512178132185,242.14243441441408,0.0,0,5,0.0,0.005387931034482759
150.468803873519,-2534.4807311275777,3703.179892026339,-167.3005709104238,15.565738331743336,-81.7574429395987,119.45741587181739,-17.306955611423152,3,29,0.09375,0.03125
0.0,-716.0859621780146,1872.9812969894676,0.0,0.0,-24.69261938544878,64.58556196515316,0.0,0,0,0.0,0.0
0.0,-7142.5580110717065,6658.836347199313,0.0,0.0,-246.29510383006073,229.61504645515373,0.0,0,0,0.0,0.0
0.0,-823.8706042019011,1183.6764664089874,0.0,0.0,-28.409331179375727,40.816429876172144,0.0,0,0,0.0,0.0
0.0,-22.519789883779588,2437.70584114539,0.0,0.0,-0.7765444787510173,84.05882210846146,0.0,0,0,0.0,0.0
0.0,-3194.4396301822067,6991.953868506273,0.0,0.0,-110.15309069593967,241.10185753470267,0.0,0,0,0.0,0.0
0.0,-4530.604864913897,8847.785315102996,0.0,0.0,-156.22775396254826,305.096045348373,0.0,0,0,0.0,0.0
0.0,-1726.552651515147,7965.15408770324,0.0,0.0,-59.53629832810925,274.66048578287496,0.0,0,0,0.0,0.0
0.0,-3114.4165607597133,5378.373954220201,0.0,0.0,-107.3936745089542,185.46117083518013,0.0,0,0,0.0,0.0
0.0,-1409.8694526393522,5463.732373306901,0.0,0.0,-48.61618802204723,188.4045645967887,0.0,0,0,0.0,0.0
0.0,-5840.290357693952,4250.908335543272,0.0,0.0,-201.38932267909885,146.58304605321732,0.0,0,0,0.0,0.0
0.0,-8759.303386231964,5510.5764083718495,0.0,0.0,-302.0449443528341,190.0198761507518,0.0,0,0,0.0,0.0
0.0,-6880.356493210921,5209.065901604602,0.0,0.0,-237.25367217969136,179.62296212429746,0.0,0,0,0.0,0.0
0.0,-727.4382691811586,3090.767342046724,0.0,0.0,-25.084078247626053,106.57818420850539,0.0,0,0,0.0,0.0
4.72952342798104,-4344.584375181019,8540.311621666906,-1.6254951464781957,0.0,-150.29913514139898,295.4486182630779,0.0,0,3,0.0,0.003232758620689655
37.20159751199388,-8332.756643656396,5339.490279677957,-1.069952437249224,0.0,-289.2063043351419,185.3185346526,0.0,0,6,0.0,0.00646551724137931
56.31992140751193,-7767.243216397824,8431.688452594217,-180.3707059327136,2.2527968563004763,-266.6495456349212,289.4599579517406,-7.214828237308543,1,25,0.03125,0.02693965517241379
118.51780503177804,-8385.997478646177,1834.6485326011739,-251.91572912537444,16.347283452659035,-261.1879081224617,57.14144484186035,-34.746997120741305,4,29,0.125,0.03125
140.00241051012856,-5421.016414809066,7284.506162868256,-78.10425526386734,15.555823390014288,-170.1664345455773,228.66162843084092,-8.67825058487415,4,36,0.125,0.03879310344827586
95.81891263789926,-2331.521490821232,5866.419172692716,-397.5994492792472,8.332079359817325,-74.0165552641675,186.23552929182986,-34.57386515471711,4,46,0.125,0.04956896551724138
729.4867227906202,-1252.0337167993075,4607.1260884869,-37.5063236666004,50.558485737963736,-37.84866133008775,139.27225176804532,-2.599448174912906,7,101,0.21875,0.10883620689655173
0.0,-5911.979108079355,2030.5547180294539,0.0,0.0,-203.86134855445744,70.01912820791364,0.0,0,0,0.0,0.0
0.0,-204.84130514490133,5142.917521130172,0.0,0.0,-7.063493280858608,177.34198348724593,0.0,0,0,0.0,0.0
0.0,-222.53504370368208,8912.686631662962,0.0,0.0,-7.67362219667882,307.33402178148265,0.0,0,0,0.0,0.0
0.0,-5013.269933659847,8046.821286066772,0.0,0.0,-172.87137702275422,277.4765960712656,0.0,0,0,0.0,0.0
0.0,-1129.9692676685627,6850.277174738294,0.0,0.0,-38.96445750581289,236.21645430132048,0.0,0,0,0.0,0.0
0.0,-6550.60261534307,5762.19836418069,0.0,0.0,-225.88284880493487,198.69649531657882,0.0,0,0,0.0,0.0
0.0,-6090.610950857521,4143.5871757876475,0.0,0.0,-210.02106727094636,142.88231640647416,0.0,0,0,0.0,0.0
0.0,-8327.406114489424,4550.593599730252,0.0,0.0,-287.15193498239404,156.91702068035204,0.0,0,0,0.0,0.0
0.0,-3232.438026257662,9125.236199426952,0.0,0.0,-111.46338021578408,314.6633172216141,0.0,0,0,0.0,0.0
0.0,-800.504983459967,5956.388949122348,0.0,0.0,-27.603620119309312,205.3927223835308,0.0,0,0,0.0,0.0
0.0,-5569.0900812933005,1451.060785708901,0.0,0.0,-192.03758901011616,50.03657881754913,0.0,0,0,0.0,0.0
0.0,-8965.186868989902,8977.855195354869,0.0,0.0,-309.1443747927562,309.5812136329278,0.0,0,0,0.0,0.0
0.0,-2526.027631546926,5795.432561023105,0.0,0.0,-87.10440108782545,199.8425021042479,0.0,0,0,0.0,0.0
0.0,-5213.2366543395865,5043.298085875308,0.0,0.0,-179.76678118412264,173.90683054742325,0.0,0,0,0.0,0.0
15.091484942166531,-2992.0195975703095,2041.6135890065718,-13.946397321633508,0.0,-103.39592561797964,70.55252143435376,0.0,0,2,0.0,0.0021551724137931034
79.90900431629176,-4279.622128309457,5957.51818497291,-81.04449211920475,0.0,-149.01839837421355,207.44350589677083,0.0,0,9,0.0,0.009698275862068966
161.85872674012728,-643.3817240856629,2155.3250271551515,-113.23973944969609,0.0,-22.649301617976747,75.87502845870678,0.0,0,19,0.0,0.020474137931034482
80.5000421852772,-5743.114490482791,6905.712520429118,-236.28362685360034,2.683334739509241,-198.25896347991954,238.39319391235904,-7.876120895120011,1,30,0.03125,0.032327586206896554
211.17571102491462,-3192.371924835126,6498.021665808516,-241.56050467204096,21.997469898428594,-97.94777496653134,199.37111929185647,-25.162552570004287,5,48,0.15625,0.05172413793103448
570.8521684144645,-115.21468245019412,2094.8158766215947,-917.4553315699706,28.995665697242558,-3.0072347784715983,54.67708650235864,-46.600905730538095,16,315,0.5,0.3394396551724138
0.0,-5610.398984690296,4063.5627204356783,0.0,0.0,-193.46203395484017,140.12285242881808,0.0,0,0,0.0,0.0
0.0,-578.2396629932263,9260.06592961695,0.0,0.0,-19.939298723904308,319.31261826264995,0.0,0,0,0.0,0.0
0.0,-2459.4495630855563,6240.447079130522,0.0,0.0,-84.80860562363976,215.1878303148414,0.0,0,0,0.0,0.0
0.0,-4844.446882150492,5548.239070792045,0.0,0.0,-167.04989248794962,191.31858864800324,0.0,0,0,0.0,0.0
0.0,-2490.1782728737235,2743.812262497714,0.0,0.0,-85.86821630599029,94.61421594819774,0.0,0,0,0.0,0.0
0.0,-2336.5439276507677,1320.2051693764292,0.0,0.0,-80.57048026381821,45.52431618539392,0.0,0,0,0.0,0.0
0.0,-9072.589179844981,4269.320954498058,0.0,0.0,-312.84790275327765,147.21796394821192,0.0,0,0,0.0,0.0
0.0,-4045.322124166133,7192.711017313555,0.0,0.0,-139.49386635055282,248.02451783839365,0.0,0,0,0.0,0.0
0.0,-194.92937805050732,2496.7233999816226,0.0,0.0,-6.721702691396899,86.09391034419575,0.0,0,0,0.0,0.0
0.0,-3912.800303489676,1818.5152915795536,0.0,0.0,-134.92414839619454,62.70742384757203,0.0,0,0,0.0,0.0
0.0,-7603.509318352017,8574.078597481528,0.0,0.0,-262.18997649489205,295.65788267177953,0.0,0,0,0.0,0.0
0.0,-5832.376547794269,2165.825082754393,0.0,0.0,-201.11643268256222,74.6836235432538,0.0,0,0,0.0,0.0
38.18219117924559,-2461.333825637578,7336.192328419189,-21.037129606084505,0.0,-85.24099829047812,254.06726678508136,0.0,0,4,0.0,0.004310344827586207
45.25386877544407,-1651.7770714034225,1210.2873080157835,-3.5408884967020455,0.0,-57.328488378425845,42.005633250005616,0.0,0,6,0.0,0.00646551724137931
28.465990656758887,-742.3671053689804,1439.6525865262672,-86.23519022860296,0.0,-25.93422202162352,50.29354014065568,0.0,0,12,0.0,0.01293103448275862
255.7223776295157,-3273.9334016778566,7720.146786257147,-228.91204629964935,7.10339937859766,-113.78019669508116,268.3010654416771,-6.358667952768041,1,36,0.03125,0.03879310344827586
313.15462733682017,-7060.629846172641,5798.936290861082,-151.30580340297627,10.987881660941047,-243.1904654250064,199.73374136146396,-5.308975557999169,2,57,0.0625,0.061422413793103446
0.0,-831.6965285175401,3718.385098905201,0.0,0.0,-28.67919063853534,128.22017582431738,0.0,0,0,0.0,0.0
0.0,-8287.24954780758,9274.311267581186,0.0,0.0,-285.76722578647315,319.8038368131498,0.0,0,0,0.0,0.0
0.0,-3123.1936423623038,7865.9538159396,0.0,0.0,-107.69633249525074,271.23978675653325,0.0,0,0,0.0,0.0
0.0,-6273.825827927559,8931.361515029774,0.0,0.0,-216.33882165267727,307.97798327689264,0.0,0,0,0.0,0.0
0.0,-6743.722235078624,3186.8192129835547,0.0,0.0,-232.54214603719558,109.89031768908671,0.0,0,0,0.0,0.0
0.0,-7788.40662536425,6973.132394977092,0.0,0.0,-268.5657457022118,240.4528412061117,0.0,0,0,0.0,0.0
0.0,-1108.0546947819446,6214.087676886136,0.0,0.0,-38.20878257868844,214.27888540986262,0.0,0,0,0.0,0.0
0.0,-7067.707201819614,3557.853668648434,0.0,0.0,-243.71404144205275,122.68460926373749,0.0,0,0,0.0,0.0
28.22582954292997,-4543.520263355967,6938.019120117515,-81.86827735378652,0.0,-158.37979131524386,241.84816104984287,0.0,0,10,0.0,0.010775862068965518
41.282099750875844,-3598.7608723301664,4316.3856575915925,-2.6643733897305615,0.0,-125.03837992895203,149.97214011176231,0.0,0,7,0.0,0.007543103448275862
36.89521502622392,-1321.842705597075,3485.8485726993504,-0.3977190277327336,0.0,-45.778102358340675,120.7220284917498,0.0,0,4,0.0,0.004310344827586207
106.6020094318768,-7256.347619850537,1432.2907886333162,-85.00996245512414,3.3313127947461485,-251.0566698832215,49.5547036245907,-2.656561326722631,1,32,0.03125,0.034482758620689655
10.145971260065807,-6872.645353335985,2870.8655696771507,-15.728811342955382,1.2682464075082258,-231.57826734067123,96.73568767390348,-1.9661014178694227,1,8,0.03125,0.008620689655172414
0.0,-7062.252963944503,4873.5654414560295,0.0,0.0,-243.52596427394658,168.05398073986353,0.0,0,0,0.0,0.0
0.0,-1465.0259798540326,8907.072893643597,0.0,0.0,-50.518137236345886,307.14044460839597,0.0,0,0,0.0,0.0
0.0,-2010.3266222252494,7206.262407708333,0.0,0.0,-69.32160766293963,248.49180716236128,0.0,0,0,0.0,0.0
0.0,-3574.5108528627643,2035.9546556007347,0.0,0.0,-123.25899492630016,70.20533295174826,0.0,0,0,0.0,0.0
0.0,-1392.452722480563,4913.8718314349235,0.0,0.0,-48.015611120019024,169.44385625638014,0.0,0,0,0.0,0.0
0.0,-1044.2311374141786,6901.241439434056,0.0,0.0,-36.00797025566115,237.97384273910777,0.0,0,0,0.0,0.0
0.0,-2919.925573128307,5126.419109180841,0.0,0.0,-100.6870887285631,176.7730727303763,0.0,0,0,0.0,0.0
2630.068395840957,-548.5216168137201,534.0925985536921,-6379.57134858149,85.72981965488637,-31.798354597896783,30.961889771228584,-207.9487750410711,28,859,0.875,0.9256465517241379
5177.164811749891,-279.21766417121205,429.15700059298143,-3917.6419829081915,169.10337324811204,-12.691712007782389,19.50713639059008,-127.96318034625017,26,796,0.8125,0.8577586206896551
0.0,-280.16216864183326,6239.0543260104005,0.0,0.0,-9.660764435925216,215.13980434518842,0.0,0,0,0.0,0.0
0.0,-9183.9078215354,2072.0703553494286,0.0,0.0,-316.68647660467303,71.45070190860022,0.0,0,0,0.0,0.0
0.0,-7557.541655159891,974.8871820740354,0.0,0.0,-260.6048846606836,33.61679938186265,0.0,0,0,0.0,0.0
0.0,-8064.940457871676,2241.265227825882,0.0,0.0,-278.10139509902734,77.2850078560644,0.0,0,0,0.0,0.0
0.0,-4864.552464896002,8208.520413167344,0.0,0.0,-167.7431884446893,283.05242804025954,0.0,0,0,0.0,0.0
0.0,-5024.365055189687,6602.6564267451595,0.0,0.0,-173.2539674203338,227.67780781879466,0.0,0,0,0.0,0.0
0.0,-8973.77468792889,2584.551666223741,0.0,0.0,-309.44050648030674,89.12247124909358,0.0,0,0,0.0,0.0
0.0,-2832.6343243856395,1633.5967257202976,0.0,0.0,-97.67704566846898,56.33092157656147,0.0,0,0,0.0,0.0
0.0,-3334.1323336646424,2472.1488922067483,0.0,0.0,-114.97008047119652,85.24651352437199,0.0,0,0,0.0,0.0
0.0,-661.3170819841978,4188.48617144331,0.0,0.0,-22.80403730979981,144.430557635976,0.0,0,0,0.0,0.0
0.0,-7862.57219231292,5038.0086650012445,0.0,0.0,-271.12317904527475,173.72443672418316,0.0,0,0,0.0,0.0
0.0,-6958.987193568855,3198.776483500657,0.0,0.0,-239.96507564030705,110.3026373620904,0.0,0,0,0.0,0.0
0.0,-7459.959088341213,2150.4254398820894,0.0,0.0,-257.23996856349385,74.15260137524392,0.0,0,0,0.0,0.0
0.0,-8004.176149272198,7402.359334076216,0.0,0.0,-276.00607411283255,255.25377014056286,0.0,0,0,0.0,0.0
0.0,-8664.643277656603,4747.454598384024,0.0,0.0,-298.7808026778094,163.70533097876097,0.0,0,0,0.0,0.0
0.0,-7379.83980115231,4867.927442279394,0.0,0.0,-254.4772345224958,167.85956697515027,0.0,0,0,0.0,0.0
0.0,-2456.582865080463,3309.599524526156,0.0,0.0,-84.70975396829107,114.12412153538665,0.0,0,0,0.0,0.0
0.0,-9251.46438489183,5108.360781581662,0.0,0.0,-319.0160132721328,176.1503717786779,0.0,0,0,0.0,0.0
0.0,-3401.7575479312172,2823.3659235623686,0.0,0.0,-117.30198441142385,97.3574456400802,0.0,0,0,0.0,0.0
0.0,-8520.938831771371,4620.734545585096,0.0,0.0,-293.8254769576377,159.33567398569232,0.0,0,0,0.0,0.0
3.6076543593104207,-2905.6863061263075,3536.341201642018,-1.5467300641463293,0.0,-100.30416590727177,122.07434568774946,0.0,0,1,0.0,0.0010775862068965517
14.12013536084956,-4824.0772242020685,6948.6515575681515,-13.838381723482316,0.0,-166.70677232663786,240.12618773453164,0.0,0,2,0.0,0.0021551724137931034
0.0,-7017.957996541055,3612.3477381034268,0.0,0.0,-241.99855160486825,124.56371510701646,0.0,0,0,0.0,0.0
0.0,-1596.18625180763,8407.125403850532,0.0,0.0,-55.04090523474565,289.9008759948428,0.0,0,0,0.0,0.0
0.0,-9265.268367925446,4727.003417814738,0.0,0.0,-319.49201268708026,163.00011785568074,0.0,0,0,0.0,0.0
0.0,-3175.0211867880735,7146.294078443964,0.0,0.0,-109.48348919958929,246.42393373944356,0.0,0,0,0.0,0.0
0.0,-9087.569881885647,1439.654025667383,0.0,0.0,-313.3644786857045,49.64324226439295,0.0,0,0,0.0,0.0
9.00572845138829,-619.822060586702,2644.356666477347,-0.1480492528789447,0.0,-21.396230786164438,91.28307802294967,0.0,0,1,0.0,0.0010775862068965517
379.47154218861084,-734.7976574506467,8365.939796692577,-479.2922155202269,18.66253486173497,-24.57800699661871,279.829589508752,-23.571748304273438,3,61,0.09375,0.06573275862068965
671.4576586711773,-2376.11987433211,5080.314445559552,-112.109026358599,37.82860048851703,-77.63285470396539,165.98460265538995,-6.316001484991502,4,71,0.125,0.07650862068965517
0.0,-7518.079608302668,6215.523652828865,0.0,0.0,-259.2441244242255,214.32840182168027,0.0,0,0,0.0,0.0
0.0,-2431.503600772885,2036.3964768201033,0.0,0.0,-83.84495175078926,70.22056816621154,0.0,0,0,0.0,0.0
0.0,-1862.4270222540038,4325.556870462919,0.0,0.0,-64.22162145703352,149.15713346424067,0.0,0,0,0.0,0.0
0.0,-8422.126763409604,9025.201873096348,0.0,0.0,-290.4181642555005,311.21385769297433,0.0,0,0,0.0,0.0
0.0,-2092.443627405803,2308.780595486581,0.0,0.0,-72.1532285312341,79.61312398229707,0.0,0,0,0.0,0.0
0.0,-842.6645928192726,6126.802181905867,0.0,0.0,-29.057399752388275,211.26904075537553,0.0,0,0,0.0,0.0
0.0,-2099.073487531558,4528.867228770814,0.0,0.0,-72.38184439763883,156.16783547485372,0.0,0,0,0.0,0.0
0.0,-4219.88826629561,2862.9318994940545,0.0,0.0,-145.51338849295038,98.72178963772599,0.0,0,0,0.0,0.0
0.0,-3084.049164238856,6057.006318745513,0.0,0.0,-106.34652290479015,208.8622868532967,0.0,0,0,0.0,0.0
0.0,-1626.8148904831646,6477.341241333437,0.0,0.0,-56.097065189073945,223.35659452873662,0.0,0,0,0.0,0.0
7.829650340220613,-1196.9226851918606,8311.782395349426,-9.388836015570694,0.0,-41.31771944567444,286.9223696345018,0.0,0,1,0.0,0.0010775862068965517
5.313344417341522,-3449.967222921962,4008.1411381295015,-8.598000587602204,0.0,-119.22132951781984,138.51027691160095,0.0,0,2,0.0,0.0021551724137931034
18.59665883337534,-5629.647291044836,6649.622656337939,-32.73002277318151,1.6906053484886678,-190.31523012256164,224.7964038674807,-2.9754566157437736,1,11,0.03125,0.011853448275862068
99.6295562553671,-5246.412860948178,6408.786821061142,-11.466681122903339,7.116396875383362,-174.88042869827544,213.62622736869983,-0.8190486516359528,2,28,0.0625,0.03017241379310345
54.004499303282,-1788.400980481221,4050.900466167625,-266.58881389017284,4.000333281724592,-59.54720245775407,134.8801487070217,-19.74731954742021,2,27,0.0625,0.029094827586206896
269.4423481875408,-5961.53289747834,5303.458225049604,-222.6903851398544,16.329839284093374,-199.82791835122524,177.7695494430074,-13.496386978172987,2,33,0.0625,0.03556034482758621
83.56131890954978,-3109.6353930173736,2878.536860764374,-134.76188413577304,0.0,-109.11001379008471,101.0012933601521,0.0,0,16,0.0,0.017241379310344827
41.71757102388979,-8636.605384946584,1984.724763027228,-21.868579594627775,0.0,-299.4272722841745,68.80952591210209,0.0,0,5,0.0,0.005387931034482759
74.02333984868434,-3147.24055171989,1801.8896307267946,-41.663585189364845,0.0,-109.7077316503652,62.81096751988895,0.0,0,10,0.0,0.010775862068965518
0.0,-6020.33327188631,7891.074968161102,0.0,0.0,-207.5976990305596,272.10603338487095,0.0,0,0,0.0,0.0
0.0,-7855.94883255059,8553.303343915028,0.0,0.0,-270.8947873293283,294.9414946177629,0.0,0,0,0.0,0.0
0.0,-8486.002777607804,7013.818169191575,0.0,0.0,-292.6207854347479,241.85579893763702,0.0,0,0,0.0,0.0
